survey_id,response_id,metric,score,category,subcategory,question_id
survey-demo,B1090,NPS,4,Atendimento,Cordialidade,q_resolution
survey-demo,B1090,NPS,4,Atendimento,Cordialidade,q_wait
survey-demo,B1090,NPS,4,Atendimento,Demora,q_resolution
survey-demo,B1090,NPS,4,Atendimento,Demora,q_wait
survey-demo,B1090,NPS,4,Comunicação,Retorno,q_resolution
survey-demo,B1090,NPS,4,Comunicação,Retorno,q_wait
survey-demo,B1090,NPS,4,Processo,Agendamento,q_resolution
survey-demo,B1090,NPS,4,Processo,Agendamento,q_wait
survey-demo,B1091,NPS,9,,,q_wait
survey-demo,B1092,CSAT,3,Atendimento,Demora,q_resolution
survey-demo,B1092,CSAT,3,Atendimento,Demora,q_wait
survey-demo,B1092,CSAT,3,Comunicação,Retorno,q_resolution
survey-demo,B1092,CSAT,3,Comunicação,Retorno,q_wait
survey-demo,B1093,NPS,3,Atendimento,Demora,
survey-demo,B1093,NPS,3,Comunicação,Retorno,
survey-demo,B1093,NPS,3,Processo,Agendamento,
survey-demo,B1094,NPS,4,Atendimento,Demora,q_resolution
survey-demo,B1094,NPS,4,Atendimento,Demora,q_wait
survey-demo,B1094,NPS,4,Comunicação,Retorno,q_resolution
survey-demo,B1094,NPS,4,Comunicação,Retorno,q_wait
survey-demo,B1095,CSAT,2,Atendimento,Demora,
survey-demo,B1095,CSAT,2,Comunicação,Retorno,
survey-demo,B1095,CSAT,2,Processo,Agendamento,
survey-demo,B1096,NPS,1,Atendimento,Demora,q_wait
survey-demo,B1097,NPS,2,Atendimento,Cordialidade,q_channels
survey-demo,B1097,NPS,2,Atendimento,Cordialidade,q_resolution
survey-demo,B1097,NPS,2,Atendimento,Cordialidade,q_wait
survey-demo,B1097,NPS,2,Atendimento,Demora,q_channels
survey-demo,B1097,NPS,2,Atendimento,Demora,q_resolution
survey-demo,B1097,NPS,2,Atendimento,Demora,q_wait
survey-demo,B1097,NPS,2,Comunicação,Retorno,q_channels
survey-demo,B1097,NPS,2,Comunicação,Retorno,q_resolution
survey-demo,B1097,NPS,2,Comunicação,Retorno,q_wait
survey-demo,B1097,NPS,2,Processo,Agendamento,q_channels
survey-demo,B1097,NPS,2,Processo,Agendamento,q_resolution
survey-demo,B1097,NPS,2,Processo,Agendamento,q_wait
survey-demo,B1098,CSAT,1,Atendimento,Cordialidade,
survey-demo,B1098,CSAT,1,Atendimento,Demora,
survey-demo,B1098,CSAT,1,Comunicação,Retorno,
survey-demo,B1098,CSAT,1,Processo,Agendamento,
survey-demo,B1099,NPS,6,Atendimento,Demora,
survey-demo,B1099,NPS,6,Comunicação,Retorno,
survey-demo,B1099,NPS,6,Processo,Agendamento,
survey-demo,B1100,NPS,7,Atendimento,Demora,
survey-demo,B1101,CSAT,1,Atendimento,Cordialidade,q_wait
survey-demo,B1101,CSAT,1,Atendimento,Demora,q_wait
survey-demo,B1101,CSAT,1,Comunicação,Retorno,q_wait
survey-demo,B1101,CSAT,1,Processo,Agendamento,q_wait
survey-demo,B1102,NPS,8,Atendimento,Demora,
survey-demo,B1102,NPS,8,Comunicação,Retorno,
survey-demo,B1103,NPS,1,Atendimento,Cordialidade,q_channels
survey-demo,B1103,NPS,1,Atendimento,Cordialidade,q_resolution
survey-demo,B1103,NPS,1,Atendimento,Cordialidade,q_wait
survey-demo,B1103,NPS,1,Atendimento,Demora,q_channels
survey-demo,B1103,NPS,1,Atendimento,Demora,q_resolution
survey-demo,B1103,NPS,1,Atendimento,Demora,q_wait
survey-demo,B1103,NPS,1,Comunicação,Retorno,q_channels
survey-demo,B1103,NPS,1,Comunicação,Retorno,q_resolution
survey-demo,B1103,NPS,1,Comunicação,Retorno,q_wait
survey-demo,B1103,NPS,1,Processo,Agendamento,q_channels
survey-demo,B1103,NPS,1,Processo,Agendamento,q_resolution
survey-demo,B1103,NPS,1,Processo,Agendamento,q_wait
survey-demo,B1104,CSAT,3,Atendimento,Demora,q_wait
survey-demo,B1105,NPS,1,Atendimento,Cordialidade,q_wait
survey-demo,B1105,NPS,1,Atendimento,Demora,q_wait
survey-demo,B1105,NPS,1,Comunicação,Retorno,q_wait
survey-demo,B1105,NPS,1,Processo,Agendamento,q_wait
survey-demo,B1106,NPS,0,Atendimento,Cordialidade,q_channels
survey-demo,B1106,NPS,0,Atendimento,Cordialidade,q_resolution
survey-demo,B1106,NPS,0,Atendimento,Cordialidade,q_wait
survey-demo,B1106,NPS,0,Atendimento,Demora,q_channels
survey-demo,B1106,NPS,0,Atendimento,Demora,q_resolution
survey-demo,B1106,NPS,0,Atendimento,Demora,q_wait
survey-demo,B1106,NPS,0,Comunicação,Retorno,q_channels
survey-demo,B1106,NPS,0,Comunicação,Retorno,q_resolution
survey-demo,B1106,NPS,0,Comunicação,Retorno,q_wait
survey-demo,B1106,NPS,0,Processo,Agendamento,q_channels
survey-demo,B1106,NPS,0,Processo,Agendamento,q_resolution
survey-demo,B1106,NPS,0,Processo,Agendamento,q_wait
survey-demo,B1107,CSAT,3,Atendimento,Cordialidade,
survey-demo,B1107,CSAT,3,Atendimento,Demora,
survey-demo,B1107,CSAT,3,Comunicação,Retorno,
survey-demo,B1107,CSAT,3,Processo,Agendamento,
survey-demo,B1108,NPS,9,Atendimento,Demora,
survey-demo,B1109,NPS,2,Atendimento,Demora,q_channels
survey-demo,B1109,NPS,2,Atendimento,Demora,q_resolution
survey-demo,B1109,NPS,2,Atendimento,Demora,q_wait
survey-demo,B1109,NPS,2,Comunicação,Retorno,q_channels
survey-demo,B1109,NPS,2,Comunicação,Retorno,q_resolution
survey-demo,B1109,NPS,2,Comunicação,Retorno,q_wait
survey-demo,B1110,CSAT,1,Atendimento,Demora,q_wait
survey-demo,B1110,CSAT,1,Comunicação,Retorno,q_wait
survey-demo,B1110,CSAT,1,Processo,Agendamento,q_wait
survey-demo,B1111,NPS,10,Atendimento,Demora,q_resolution
survey-demo,B1111,NPS,10,Atendimento,Demora,q_wait
survey-demo,B1112,NPS,7,Atendimento,Demora,q_wait
survey-demo,B1113,CSAT,3,Atendimento,Demora,
survey-demo,B1113,CSAT,3,Comunicação,Retorno,
survey-demo,B1113,CSAT,3,Processo,Agendamento,
survey-demo,B1114,NPS,9,Atendimento,Demora,q_channels
survey-demo,B1114,NPS,9,Atendimento,Demora,q_resolution
survey-demo,B1114,NPS,9,Atendimento,Demora,q_wait
survey-demo,B1114,NPS,9,Comunicação,Retorno,q_channels
survey-demo,B1114,NPS,9,Comunicação,Retorno,q_resolution
survey-demo,B1114,NPS,9,Comunicação,Retorno,q_wait
survey-demo,B1115,NPS,2,Atendimento,Demora,q_wait
survey-demo,B1115,NPS,2,Comunicação,Retorno,q_wait
survey-demo,B1115,NPS,2,Processo,Agendamento,q_wait
survey-demo,B1116,CSAT,4,Atendimento,Demora,q_channels
survey-demo,B1116,CSAT,4,Atendimento,Demora,q_resolution
survey-demo,B1116,CSAT,4,Atendimento,Demora,q_wait
survey-demo,B1116,CSAT,4,Comunicação,Retorno,q_channels
survey-demo,B1116,CSAT,4,Comunicação,Retorno,q_resolution
survey-demo,B1116,CSAT,4,Comunicação,Retorno,q_wait
survey-demo,B1117,NPS,5,Atendimento,Cordialidade,
survey-demo,B1117,NPS,5,Atendimento,Demora,
survey-demo,B1117,NPS,5,Comunicação,Retorno,
survey-demo,B1117,NPS,5,Processo,Agendamento,
survey-demo,B1118,NPS,4,Atendimento,Cordialidade,q_wait
survey-demo,B1118,NPS,4,Atendimento,Demora,q_wait
survey-demo,B1118,NPS,4,Comunicação,Retorno,q_wait
survey-demo,B1118,NPS,4,Processo,Agendamento,q_wait
survey-demo,B1119,CSAT,3,Atendimento,Demora,q_resolution
survey-demo,B1119,CSAT,3,Atendimento,Demora,q_wait
survey-demo,B1119,CSAT,3,Comunicação,Retorno,q_resolution
survey-demo,B1119,CSAT,3,Comunicação,Retorno,q_wait
survey-demo,B1120,NPS,5,Atendimento,Demora,q_wait
survey-demo,B1121,NPS,6,Atendimento,Demora,q_resolution
survey-demo,B1121,NPS,6,Atendimento,Demora,q_wait
survey-demo,B1121,NPS,6,Comunicação,Retorno,q_resolution
survey-demo,B1121,NPS,6,Comunicação,Retorno,q_wait
survey-demo,B1121,NPS,6,Processo,Agendamento,q_resolution
survey-demo,B1121,NPS,6,Processo,Agendamento,q_wait
survey-demo,B1122,CSAT,3,Atendimento,Demora,q_channels
survey-demo,B1122,CSAT,3,Atendimento,Demora,q_resolution
survey-demo,B1122,CSAT,3,Atendimento,Demora,q_wait
survey-demo,B1122,CSAT,3,Comunicação,Retorno,q_channels
survey-demo,B1122,CSAT,3,Comunicação,Retorno,q_resolution
survey-demo,B1122,CSAT,3,Comunicação,Retorno,q_wait
survey-demo,B1122,CSAT,3,Processo,Agendamento,q_channels
survey-demo,B1122,CSAT,3,Processo,Agendamento,q_resolution
survey-demo,B1122,CSAT,3,Processo,Agendamento,q_wait
survey-demo,B1123,NPS,4,Atendimento,Demora,q_wait
survey-demo,B1123,NPS,4,Comunicação,Retorno,q_wait
survey-demo,B1124,NPS,2,Atendimento,Demora,q_resolution
survey-demo,B1124,NPS,2,Atendimento,Demora,q_wait
survey-demo,B1124,NPS,2,Comunicação,Retorno,q_resolution
survey-demo,B1124,NPS,2,Comunicação,Retorno,q_wait
survey-demo,B1124,NPS,2,Processo,Agendamento,q_resolution
survey-demo,B1124,NPS,2,Processo,Agendamento,q_wait
survey-demo,B1125,CSAT,2,Atendimento,Demora,q_resolution
survey-demo,B1125,CSAT,2,Atendimento,Demora,q_wait
survey-demo,B1125,CSAT,2,Comunicação,Retorno,q_resolution
survey-demo,B1125,CSAT,2,Comunicação,Retorno,q_wait
survey-demo,B1125,CSAT,2,Processo,Agendamento,q_resolution
survey-demo,B1125,CSAT,2,Processo,Agendamento,q_wait
survey-demo,B1126,NPS,9,,,q_channels
survey-demo,B1126,NPS,9,,,q_resolution
survey-demo,B1126,NPS,9,,,q_wait
survey-demo,B1127,NPS,10,Atendimento,Demora,q_resolution
survey-demo,B1127,NPS,10,Atendimento,Demora,q_wait
survey-demo,B1127,NPS,10,Comunicação,Retorno,q_resolution
survey-demo,B1127,NPS,10,Comunicação,Retorno,q_wait
survey-demo,B1128,CSAT,2,Atendimento,Demora,q_wait
survey-demo,B1129,NPS,5,Atendimento,Demora,q_wait
survey-demo,B1129,NPS,5,Comunicação,Retorno,q_wait
survey-demo,B1130,NPS,2,Atendimento,Demora,q_wait
survey-demo,B1130,NPS,2,Comunicação,Retorno,q_wait
survey-demo,B1131,CSAT,2,Atendimento,Demora,
survey-demo,B1131,CSAT,2,Comunicação,Retorno,
survey-demo,B1132,NPS,9,,,
survey-demo,B1133,NPS,7,,,
survey-demo,B1134,CSAT,1,Atendimento,Demora,q_resolution
survey-demo,B1134,CSAT,1,Atendimento,Demora,q_wait
survey-demo,B1134,CSAT,1,Comunicação,Retorno,q_resolution
survey-demo,B1134,CSAT,1,Comunicação,Retorno,q_wait
survey-demo,B1135,NPS,5,Atendimento,Demora,
survey-demo,B1135,NPS,5,Comunicação,Retorno,
survey-demo,B1135,NPS,5,Processo,Agendamento,
survey-demo,B1136,NPS,10,Atendimento,Demora,q_wait
survey-demo,B1137,CSAT,3,Atendimento,Demora,q_channels
survey-demo,B1137,CSAT,3,Atendimento,Demora,q_resolution
survey-demo,B1137,CSAT,3,Atendimento,Demora,q_wait
survey-demo,B1137,CSAT,3,Comunicação,Retorno,q_channels
survey-demo,B1137,CSAT,3,Comunicação,Retorno,q_resolution
survey-demo,B1137,CSAT,3,Comunicação,Retorno,q_wait
survey-demo,B1137,CSAT,3,Processo,Agendamento,q_channels
survey-demo,B1137,CSAT,3,Processo,Agendamento,q_resolution
survey-demo,B1137,CSAT,3,Processo,Agendamento,q_wait
survey-demo,B1138,NPS,6,Atendimento,Demora,q_resolution
survey-demo,B1138,NPS,6,Atendimento,Demora,q_wait
survey-demo,B1138,NPS,6,Comunicação,Retorno,q_resolution
survey-demo,B1138,NPS,6,Comunicação,Retorno,q_wait
survey-demo,B1138,NPS,6,Processo,Agendamento,q_resolution
survey-demo,B1138,NPS,6,Processo,Agendamento,q_wait
survey-demo,B1139,NPS,9,Atendimento,Demora,q_wait
survey-demo,B1139,NPS,9,Comunicação,Retorno,q_wait
survey-demo,B1140,CSAT,3,Atendimento,Demora,q_channels
survey-demo,B1140,CSAT,3,Atendimento,Demora,q_resolution
survey-demo,B1140,CSAT,3,Atendimento,Demora,q_wait
survey-demo,B1140,CSAT,3,Comunicação,Retorno,q_channels
survey-demo,B1140,CSAT,3,Comunicação,Retorno,q_resolution
survey-demo,B1140,CSAT,3,Comunicação,Retorno,q_wait
survey-demo,B1141,NPS,3,Atendimento,Cordialidade,q_resolution
survey-demo,B1141,NPS,3,Atendimento,Cordialidade,q_wait
survey-demo,B1141,NPS,3,Atendimento,Demora,q_resolution
survey-demo,B1141,NPS,3,Atendimento,Demora,q_wait
survey-demo,B1141,NPS,3,Comunicação,Retorno,q_resolution
survey-demo,B1141,NPS,3,Comunicação,Retorno,q_wait
survey-demo,B1141,NPS,3,Processo,Agendamento,q_resolution
survey-demo,B1141,NPS,3,Processo,Agendamento,q_wait
survey-demo,B1142,NPS,8,Atendimento,Demora,q_resolution
survey-demo,B1142,NPS,8,Atendimento,Demora,q_wait
survey-demo,B1143,CSAT,4,,,q_resolution
survey-demo,B1143,CSAT,4,,,q_wait
survey-demo,B1144,NPS,1,Atendimento,Demora,q_wait
survey-demo,B1145,NPS,1,Atendimento,Cordialidade,q_channels
survey-demo,B1145,NPS,1,Atendimento,Cordialidade,q_resolution
survey-demo,B1145,NPS,1,Atendimento,Cordialidade,q_wait
survey-demo,B1145,NPS,1,Atendimento,Demora,q_channels
survey-demo,B1145,NPS,1,Atendimento,Demora,q_resolution
survey-demo,B1145,NPS,1,Atendimento,Demora,q_wait
survey-demo,B1145,NPS,1,Comunicação,Retorno,q_channels
survey-demo,B1145,NPS,1,Comunicação,Retorno,q_resolution
survey-demo,B1145,NPS,1,Comunicação,Retorno,q_wait
survey-demo,B1145,NPS,1,Processo,Agendamento,q_channels
survey-demo,B1145,NPS,1,Processo,Agendamento,q_resolution
survey-demo,B1145,NPS,1,Processo,Agendamento,q_wait
survey-demo,B1146,CSAT,3,Atendimento,Demora,q_channels
survey-demo,B1146,CSAT,3,Atendimento,Demora,q_resolution
survey-demo,B1146,CSAT,3,Atendimento,Demora,q_wait
survey-demo,B1146,CSAT,3,Comunicação,Retorno,q_channels
survey-demo,B1146,CSAT,3,Comunicação,Retorno,q_resolution
survey-demo,B1146,CSAT,3,Comunicação,Retorno,q_wait
survey-demo,B1147,NPS,1,Atendimento,Demora,q_resolution
survey-demo,B1147,NPS,1,Atendimento,Demora,q_wait
survey-demo,B1147,NPS,1,Comunicação,Retorno,q_resolution
survey-demo,B1147,NPS,1,Comunicação,Retorno,q_wait
survey-demo,B1147,NPS,1,Processo,Agendamento,q_resolution
survey-demo,B1147,NPS,1,Processo,Agendamento,q_wait
survey-demo,B1148,NPS,9,,,
survey-demo,B1149,CSAT,5,,,q_resolution
survey-demo,B1149,CSAT,5,,,q_wait
survey-demo,B1150,NPS,1,Atendimento,Demora,
survey-demo,B1150,NPS,1,Comunicação,Retorno,
survey-demo,B1151,NPS,9,,,q_channels
survey-demo,B1151,NPS,9,,,q_resolution
survey-demo,B1151,NPS,9,,,q_wait
survey-demo,B1152,CSAT,3,Atendimento,Demora,q_wait
survey-demo,B1153,NPS,10,Atendimento,Demora,
survey-demo,B1153,NPS,10,Comunicação,Retorno,
survey-demo,B1154,NPS,6,Atendimento,Cordialidade,q_wait
survey-demo,B1154,NPS,6,Atendimento,Demora,q_wait
survey-demo,B1154,NPS,6,Comunicação,Retorno,q_wait
survey-demo,B1154,NPS,6,Processo,Agendamento,q_wait
survey-demo,B1155,CSAT,1,Atendimento,Demora,
survey-demo,B1155,CSAT,1,Comunicação,Retorno,
survey-demo,B1156,NPS,9,,,q_channels
survey-demo,B1156,NPS,9,,,q_resolution
survey-demo,B1156,NPS,9,,,q_wait
survey-demo,B1157,NPS,4,Atendimento,Demora,q_resolution
survey-demo,B1157,NPS,4,Atendimento,Demora,q_wait
survey-demo,B1157,NPS,4,Comunicação,Retorno,q_resolution
survey-demo,B1157,NPS,4,Comunicação,Retorno,q_wait
survey-demo,B1158,CSAT,3,Atendimento,Demora,
survey-demo,B1158,CSAT,3,Comunicação,Retorno,
survey-demo,B1158,CSAT,3,Processo,Agendamento,
survey-demo,B1159,NPS,5,Atendimento,Demora,q_wait
survey-demo,B1159,NPS,5,Comunicação,Retorno,q_wait
survey-demo,B1159,NPS,5,Processo,Agendamento,q_wait
survey-demo,B1160,NPS,9,Atendimento,Demora,q_wait
survey-demo,B1161,CSAT,4,Atendimento,Demora,q_channels
survey-demo,B1161,CSAT,4,Atendimento,Demora,q_resolution
survey-demo,B1161,CSAT,4,Atendimento,Demora,q_wait
survey-demo,B1162,NPS,1,Atendimento,Cordialidade,
survey-demo,B1162,NPS,1,Atendimento,Demora,
survey-demo,B1162,NPS,1,Comunicação,Retorno,
survey-demo,B1162,NPS,1,Processo,Agendamento,
survey-demo,B1163,NPS,7,Atendimento,Demora,q_channels
survey-demo,B1163,NPS,7,Atendimento,Demora,q_resolution
survey-demo,B1163,NPS,7,Atendimento,Demora,q_wait
survey-demo,B1164,CSAT,3,Atendimento,Cordialidade,q_resolution
survey-demo,B1164,CSAT,3,Atendimento,Cordialidade,q_wait
survey-demo,B1164,CSAT,3,Atendimento,Demora,q_resolution
survey-demo,B1164,CSAT,3,Atendimento,Demora,q_wait
survey-demo,B1164,CSAT,3,Comunicação,Retorno,q_resolution
survey-demo,B1164,CSAT,3,Comunicação,Retorno,q_wait
survey-demo,B1164,CSAT,3,Processo,Agendamento,q_resolution
survey-demo,B1164,CSAT,3,Processo,Agendamento,q_wait
survey-demo,B1165,NPS,6,Atendimento,Cordialidade,
survey-demo,B1165,NPS,6,Atendimento,Demora,
survey-demo,B1165,NPS,6,Comunicação,Retorno,
survey-demo,B1165,NPS,6,Processo,Agendamento,
survey-demo,B1166,NPS,5,Atendimento,Cordialidade,q_wait
survey-demo,B1166,NPS,5,Atendimento,Demora,q_wait
survey-demo,B1166,NPS,5,Comunicação,Retorno,q_wait
survey-demo,B1166,NPS,5,Processo,Agendamento,q_wait
survey-demo,B1167,CSAT,5,Atendimento,Demora,q_channels
survey-demo,B1167,CSAT,5,Atendimento,Demora,q_resolution
survey-demo,B1167,CSAT,5,Atendimento,Demora,q_wait
survey-demo,B1168,NPS,6,Atendimento,Demora,q_wait
survey-demo,B1169,NPS,8,Atendimento,Demora,
survey-demo,B1169,NPS,8,Comunicação,Retorno,
survey-demo,B1170,CSAT,2,Atendimento,Demora,q_wait
survey-demo,B1170,CSAT,2,Comunicação,Retorno,q_wait
survey-demo,B1170,CSAT,2,Processo,Agendamento,q_wait
survey-demo,B1171,NPS,0,Atendimento,Cordialidade,q_wait
survey-demo,B1171,NPS,0,Atendimento,Demora,q_wait
survey-demo,B1171,NPS,0,Comunicação,Retorno,q_wait
survey-demo,B1171,NPS,0,Processo,Agendamento,q_wait
survey-demo,B1172,NPS,2,Atendimento,Demora,
survey-demo,B1172,NPS,2,Comunicação,Retorno,
survey-demo,B1173,CSAT,3,Atendimento,Demora,q_wait
survey-demo,B1173,CSAT,3,Comunicação,Retorno,q_wait
survey-demo,B1174,NPS,2,Atendimento,Demora,q_channels
survey-demo,B1174,NPS,2,Atendimento,Demora,q_resolution
survey-demo,B1174,NPS,2,Atendimento,Demora,q_wait
survey-demo,B1174,NPS,2,Comunicação,Retorno,q_channels
survey-demo,B1174,NPS,2,Comunicação,Retorno,q_resolution
survey-demo,B1174,NPS,2,Comunicação,Retorno,q_wait
survey-demo,B1175,NPS,6,Atendimento,Demora,
survey-demo,B1175,NPS,6,Comunicação,Retorno,
survey-demo,B1175,NPS,6,Processo,Agendamento,
survey-demo,B1176,CSAT,4,Atendimento,Demora,q_wait
survey-demo,B1177,NPS,5,Atendimento,Demora,
survey-demo,B1177,NPS,5,Comunicação,Retorno,
survey-demo,B1177,NPS,5,Processo,Agendamento,
survey-demo,B1178,NPS,8,Atendimento,Demora,q_wait
survey-demo,B1179,CSAT,2,Atendimento,Cordialidade,q_channels
survey-demo,B1179,CSAT,2,Atendimento,Cordialidade,q_resolution
survey-demo,B1179,CSAT,2,Atendimento,Cordialidade,q_wait
survey-demo,B1179,CSAT,2,Atendimento,Demora,q_channels
survey-demo,B1179,CSAT,2,Atendimento,Demora,q_resolution
survey-demo,B1179,CSAT,2,Atendimento,Demora,q_wait
survey-demo,B1179,CSAT,2,Comunicação,Retorno,q_channels
survey-demo,B1179,CSAT,2,Comunicação,Retorno,q_resolution
survey-demo,B1179,CSAT,2,Comunicação,Retorno,q_wait
survey-demo,B1179,CSAT,2,Processo,Agendamento,q_channels
survey-demo,B1179,CSAT,2,Processo,Agendamento,q_resolution
survey-demo,B1179,CSAT,2,Processo,Agendamento,q_wait
survey-demo,B1180,NPS,1,Atendimento,Demora,q_resolution
survey-demo,B1180,NPS,1,Atendimento,Demora,q_wait
survey-demo,B1180,NPS,1,Comunicação,Retorno,q_resolution
survey-demo,B1180,NPS,1,Comunicação,Retorno,q_wait
survey-demo,B1181,NPS,7,,,
survey-demo,B1182,CSAT,5,Atendimento,Demora,q_channels
survey-demo,B1182,CSAT,5,Atendimento,Demora,q_resolution
survey-demo,B1182,CSAT,5,Atendimento,Demora,q_wait
survey-demo,B1182,CSAT,5,Comunicação,Retorno,q_channels
survey-demo,B1182,CSAT,5,Comunicação,Retorno,q_resolution
survey-demo,B1182,CSAT,5,Comunicação,Retorno,q_wait
survey-demo,B1183,NPS,8,Atendimento,Demora,q_resolution
survey-demo,B1183,NPS,8,Atendimento,Demora,q_wait
survey-demo,B1184,NPS,6,Atendimento,Demora,q_wait
survey-demo,B1185,CSAT,1,Atendimento,Cordialidade,q_channels
survey-demo,B1185,CSAT,1,Atendimento,Cordialidade,q_resolution
survey-demo,B1185,CSAT,1,Atendimento,Cordialidade,q_wait
survey-demo,B1185,CSAT,1,Atendimento,Demora,q_channels
survey-demo,B1185,CSAT,1,Atendimento,Demora,q_resolution
survey-demo,B1185,CSAT,1,Atendimento,Demora,q_wait
survey-demo,B1185,CSAT,1,Comunicação,Retorno,q_channels
survey-demo,B1185,CSAT,1,Comunicação,Retorno,q_resolution
survey-demo,B1185,CSAT,1,Comunicação,Retorno,q_wait
survey-demo,B1185,CSAT,1,Processo,Agendamento,q_channels
survey-demo,B1185,CSAT,1,Processo,Agendamento,q_resolution
survey-demo,B1185,CSAT,1,Processo,Agendamento,q_wait
survey-demo,B1186,NPS,2,Atendimento,Cordialidade,q_wait
survey-demo,B1186,NPS,2,Atendimento,Demora,q_wait
survey-demo,B1186,NPS,2,Comunicação,Retorno,q_wait
survey-demo,B1186,NPS,2,Processo,Agendamento,q_wait
survey-demo,B1187,NPS,5,Atendimento,Cordialidade,
survey-demo,B1187,NPS,5,Atendimento,Demora,
survey-demo,B1187,NPS,5,Comunicação,Retorno,
survey-demo,B1187,NPS,5,Processo,Agendamento,
survey-demo,B1188,CSAT,3,Atendimento,Demora,q_wait
survey-demo,B1188,CSAT,3,Comunicação,Retorno,q_wait
survey-demo,B1188,CSAT,3,Processo,Agendamento,q_wait
survey-demo,B1189,NPS,0,Atendimento,Cordialidade,q_channels
survey-demo,B1189,NPS,0,Atendimento,Cordialidade,q_resolution
survey-demo,B1189,NPS,0,Atendimento,Cordialidade,q_wait
survey-demo,B1189,NPS,0,Atendimento,Demora,q_channels
survey-demo,B1189,NPS,0,Atendimento,Demora,q_resolution
survey-demo,B1189,NPS,0,Atendimento,Demora,q_wait
survey-demo,B1189,NPS,0,Comunicação,Retorno,q_channels
survey-demo,B1189,NPS,0,Comunicação,Retorno,q_resolution
survey-demo,B1189,NPS,0,Comunicação,Retorno,q_wait
survey-demo,B1189,NPS,0,Processo,Agendamento,q_channels
survey-demo,B1189,NPS,0,Processo,Agendamento,q_resolution
survey-demo,B1189,NPS,0,Processo,Agendamento,q_wait
survey-demo,B1190,NPS,1,Atendimento,Demora,q_channels
survey-demo,B1190,NPS,1,Atendimento,Demora,q_resolution
survey-demo,B1190,NPS,1,Atendimento,Demora,q_wait
survey-demo,B1190,NPS,1,Comunicação,Retorno,q_channels
